Date,Close,High,Low,Open,Volume
2010-05-07,40.01,41.39,39.81,41.39,641225
2010-05-10,42.64,42.72,40.89,41.53,632367
2010-05-11,42.45,43.1,42.01,42.01,390155
2010-05-12,44.65,44.69,42.51,42.57,302493
2010-05-13,44.28,44.7,43.99,44.35,308148
2010-05-14,43.59,43.8,42.84,43.8,292886
2010-05-17,44.12,44.51,42.73,43.92,409005
2010-05-18,43.85,45.21,43.73,44.74,602785
2010-05-19,42.19,44.0699,41.97,43.6,402633
2010-05-20,41.07,41.54,40.38,41.1,533173
2010-05-21,41.37,41.96,40.23,40.31,403490
2010-05-24,40.58,41.47,40.52,41.21,186016
2010-05-25,40.99,41.03,39.0,39.38,332055
2010-05-26,40.82,41.95,40.74,41.32,515082
2010-05-27,42.0,42.05,41.31,41.74,330403
2010-05-28,41.13,41.91,41.02,41.86,202057
2010-05-31,41.13,41.91,41.02,41.86,0
2010-06-01,39.91,41.36,39.9,40.63,226939
2010-06-02,41.09,41.15,39.78,39.99,246181
2010-06-03,41.86,41.93,41.18,41.31,242424
2010-06-04,39.81,41.26,39.69,40.97,331133
2010-06-07,38.55,39.92,38.48,39.92,199374
2010-06-08,39.24,39.34,37.73,38.67,276985
2010-06-09,39.84,40.38,39.5,39.65,333904
2010-06-10,41.03,41.05,40.17,40.57,162995
2010-06-11,41.24,41.24,40.26,40.43,145177
2010-06-14,42.54,42.77,41.19,41.58,541244
2010-06-15,44.46,44.53,42.5,42.66,440364
2010-06-16,45.04,45.23,43.73,43.97,506306
2010-06-17,44.48,45.13,43.83,45.08,370160
2010-06-18,44.95,45.08,44.17,44.82,381762
2010-06-21,45.01,45.73,44.75,45.61,289684
2010-06-22,44.35,45.82,44.3,45.11,538657
2010-06-23,44.57,45.2,44.18,44.68,1476307
2010-06-24,44.04,44.57,43.81,44.35,854536
2010-06-25,43.99,44.69,43.64,44.32,6387506
2010-06-28,43.49,44.15,43.43,44.0,738069
2010-06-29,40.97,42.79,40.55,42.79,943907
2010-06-30,36.38,37.4,35.5,36.77,3181659
2010-07-01,35.31,36.25,34.76,35.43,1439351
2010-07-02,35.32,35.62,34.7,35.48,1088849
2010-07-05,35.32,35.62,34.7,35.48,0
2010-07-06,35.41,36.42,35.14,36.01,1001115
2010-07-07,36.88,36.89,35.6,35.73,915336
2010-07-08,38.21,38.35,37.5,37.75,973194
2010-07-09,38.85,38.89,38.13,38.26,605738
2010-07-12,38.94,39.14,38.4,38.73,614797
2010-07-13,40.38,40.56,39.39,39.41,734715
2010-07-14,40.37,40.47,39.91,40.14,503107
2010-07-15,40.73,40.9099,39.6,40.24,710767
2010-07-16,38.62,40.43,38.55,40.32,884393
2010-07-19,38.63,39.01,38.01,38.93,319546
2010-07-20,39.45,39.53,37.37,37.85,372399
2010-07-21,39.6,40.22,39.41,39.65,461812
2010-07-22,41.45,41.73,40.2,40.34,816782
2010-07-23,42.49,42.51,41.11,41.21,829014
2010-07-26,43.16,43.18,42.5809,42.69,502089
2010-07-27,43.35,43.56,42.86,43.39,681882
2010-07-28,42.87,43.33,42.3,43.16,780124
2010-07-29,42.21,43.08,41.5,43.0,567172
2010-07-30,42.13,42.24,41.08,41.45,594998
2010-08-02,43.18,43.33,42.55,42.82,472037
2010-08-03,42.73,43.11,42.28,42.92,340231
2010-08-04,42.63,43.01,42.52,42.8,415601
2010-08-05,42.07,42.53,41.96,42.33,443915
2010-08-06,41.19,42.085,40.83,41.36,643316
2010-08-09,42.09,42.1,41.23,41.5,397219
2010-08-10,41.06,41.51,40.56,41.44,422630
2010-08-11,38.46,40.04,38.38,40.02,622221
2010-08-12,39.07,39.24,37.46,37.6,558795
2010-08-13,39.24,39.67,38.22,38.82,541086
2010-08-16,38.52,39.4,38.3,38.86,404551
2010-08-17,39.41,39.67,38.76,39.04,377136
2010-08-18,39.57,40.1,39.03,39.51,445464
2010-08-19,38.06,39.31,37.99,39.28,544754
2010-08-20,37.49,37.85,36.92,37.72,663665
2010-08-23,36.84,38.115,36.8,37.65,561939
2010-08-24,37.16,37.6,35.73,36.03,541117
2010-08-25,38.22,38.37,36.41,36.86,577436
2010-08-26,38.33,39.11,38.16,38.29,880106
2010-08-27,38.94,39.28,38.21,38.71,829882
2010-08-30,38.22,38.99,38.22,38.64,225761
2010-08-31,38.74,39.05,37.62,38.08,343269
2010-09-01,39.6,39.98,39.25,39.44,647193
2010-09-02,41.04,41.09,39.56,39.77,540755
2010-09-03,41.04,42.0,40.77,41.81,323304
2010-09-06,41.04,42.0,40.77,41.81,0
2010-09-07,40.18,40.99,40.13,40.92,336481
2010-09-08,40.46,40.68,40.13,40.27,360612
2010-09-09,40.4,41.3,40.09,41.2,495322
2010-09-10,40.51,41.18,40.34,40.41,428660
2010-09-13,41.4,41.61,40.91,41.09,314637
2010-09-14,41.07,41.41,40.85,41.19,207502
2010-09-15,41.47,41.61,40.48,40.93,217810
2010-09-16,41.05,41.66,40.69,41.25,123973
2010-09-17,41.39,41.5525,40.64,41.25,254131
2010-09-20,43.17,43.18,41.51,41.51,484122
2010-09-21,42.75,43.44,42.64,43.0,270204
2010-09-22,42.57,43.04,41.81,42.73,393685
2010-09-23,42.24,43.35,42.12,42.53,284559
2010-09-24,43.35,43.39,42.82,42.97,299592
2010-09-27,43.49,43.55,42.79,43.32,226171
2010-09-28,44.12,44.58,43.17,43.8,499227
2010-09-29,44.37,44.51,43.45,43.8,333310
2010-09-30,44.24,45.38,43.92,44.69,421334
2010-10-01,44.75,45.09,44.46,44.8,432130
2010-10-04,43.8,44.85,43.26,44.36,372732
2010-10-05,44.46,44.99,43.57,44.0,833579
2010-10-06,47.98,48.63,46.14,46.14,1870310
2010-10-07,47.73,48.0,46.74,47.59,600552
2010-10-08,48.03,48.35,47.52,47.86,508363
2010-10-11,48.61,48.8998,47.71,47.81,480440
2010-10-12,48.96,49.36,48.11,48.35,458076
2010-10-13,49.72,50.13,49.0,49.06,584973
2010-10-14,49.11,49.47,48.4,49.08,515418
2010-10-15,48.98,49.73,48.42,49.5,511399
2010-10-18,49.25,49.31,48.66,48.91,200866
2010-10-19,48.81,49.7,48.43,48.95,505571
2010-10-20,49.6,49.689,48.67,49.08,360375
2010-10-21,50.8,50.95,49.91,49.95,1112174
2010-10-22,50.53,50.92,50.46,50.82,278526
2010-10-25,50.56,51.35,50.44,50.79,280151
2010-10-26,50.34,51.105,50.2819,50.5,448426
2010-10-27,49.66,50.01,49.12,49.91,337594
2010-10-28,49.92,50.46,49.41,50.06,356601
2010-10-29,50.07,50.38,49.8,49.8,284429
2010-11-01,50.19,51.08,49.78,50.47,293847
2010-11-02,50.98,51.18,50.49,50.94,349909
2010-11-03,51.28,51.29,50.25,51.02,238851
2010-11-04,52.73,52.73,51.9,52.0,412442
2010-11-05,53.5,53.59,52.47,52.73,455219
2010-11-08,53.37,53.4,52.71,53.12,270935
2010-11-09,52.98,53.44,52.56,53.43,324198
2010-11-10,53.84,53.84,52.29,53.01,476080
2010-11-11,53.5,53.76,52.8001,53.34,769436
2010-11-12,52.9,53.93,52.78,53.11,422949
2010-11-15,52.62,53.48,52.57,53.08,225375
2010-11-16,51.65,52.3,51.24,52.13,313643
2010-11-17,51.47,51.8,51.191,51.71,227151
2010-11-18,52.28,52.86,51.91,51.91,378292
2010-11-19,52.83,52.98,52.18,52.26,272845
2010-11-22,52.77,52.89,51.58,52.61,211139
2010-11-23,51.92,52.1,51.24,52.1,233560
2010-11-24,53.86,53.88,52.37,52.37,174350
2010-11-25,53.86,53.88,52.37,52.37,0
2010-11-26,53.39,54.0199,53.18,53.53,63124
2010-11-29,53.47,53.62,52.29,52.97,233882
2010-11-30,53.86,54.3,52.86,52.92,422462
2010-12-01,56.46,57.45,54.81,54.81,602813
2010-12-02,56.56,56.83,56.06,56.57,646289
2010-12-03,57.21,57.35,56.18,56.28,329246
2010-12-06,58.6,58.93,57.1,57.1,354469
2010-12-07,59.55,60.13,59.09,59.09,490413
2010-12-08,58.37,59.55,58.34,59.47,409493
2010-12-09,58.73,59.07,58.53,58.85,298430
2010-12-10,60.09,60.24,58.69,58.94,200018
2010-12-13,59.5,60.54,59.36,60.35,309840
2010-12-14,59.39,59.82,59.3,59.72,256624
2010-12-15,58.79,59.8,58.66,59.24,471186
2010-12-16,58.84,59.53,58.83,58.92,639300
2010-12-17,59.73,60.13,58.72,58.94,795222
2010-12-20,59.44,59.83,59.3,59.83,260616
2010-12-21,59.74,59.9,59.61,59.64,190812
2010-12-22,59.53,60.09,59.3,59.74,343470
2010-12-23,59.06,59.62,58.98,59.54,222285
2010-12-24,59.06,59.62,58.98,59.54,0
2010-12-27,59.34,59.4,58.72,58.88,263686
2010-12-28,58.97,59.5,58.94,59.5,201975
2010-12-29,58.96,59.24,58.79,58.95,265224
2010-12-30,58.72,59.42,58.67,58.69,137670
2010-12-31,57.67,58.76,57.66,58.54,331745
2011-01-03,59.36,59.7,58.12,58.12,546734
2011-01-04,58.62,59.43,58.41,59.39,443193
2011-01-05,58.4,58.87,58.23,58.45,300006
2011-01-06,60.03,60.12,58.36,58.51,493299
2011-01-07,59.77,60.73,58.89,60.12,384321
2011-01-10,56.04,57.98,52.21,57.98,1788672
2011-01-11,55.24,56.07,54.24,54.84,663491
2011-01-12,55.16,55.8,54.99,55.65,551417
2011-01-13,54.98,55.05,54.66,55.05,622463
2011-01-14,55.16,55.47,54.65,54.79,312892
2011-01-17,55.16,55.47,54.65,54.79,0
2011-01-18,55.69,55.69,54.95,55.0,376506
2011-01-19,55.42,56.14,55.35,55.55,651354
2011-01-20,55.32,55.75,54.88,55.2,754629
2011-01-21,55.22,55.94,54.76,55.59,381970
2011-01-24,55.42,55.84,55.01,55.28,517587
2011-01-25,54.86,55.36,54.38,55.13,382269
2011-01-26,55.51,55.72,54.71,55.13,569223
2011-01-27,55.25,55.56,54.48,55.41,290224
2011-01-28,54.05,55.4,53.8,55.4,588076
2011-01-31,55.2,55.27,54.1,54.31,580993
2011-02-01,56.15,56.63,55.55,55.55,507300
2011-02-02,55.86,56.14,55.32,56.03,242585
2011-02-03,56.33,56.38,54.77,55.73,288355
2011-02-04,56.16,56.39,55.35,56.39,230184
2011-02-07,57.01,57.11,55.69,56.3,304794
2011-02-08,57.19,57.41,56.87,57.08,191505
2011-02-09,56.74,57.01,56.27,56.91,161999
2011-02-10,57.1,57.21,56.41,56.53,178613
2011-02-11,57.99,57.99,56.77,56.93,158151
2011-02-14,57.72,57.94,57.45,57.93,172558
2011-02-15,57.19,57.895,56.86,57.68,171512
2011-02-16,57.33,57.83,57.15,57.35,173424
2011-02-17,57.13,57.34,56.65,57.22,251724
2011-02-18,57.44,57.71,57.22,57.44,220920
2011-02-21,57.44,57.71,57.22,57.44,0
2011-02-22,56.65,57.59,56.4245,57.0,366289
2011-02-23,55.9,57.29,54.97,56.6,427958
2011-02-24,56.1,56.65,55.5,55.8,445511
2011-02-25,56.7,56.84,55.77,56.24,184617
2011-02-28,56.52,57.66,56.0,57.11,306430
2011-03-01,56.16,57.2,56.15,56.86,465464
2011-03-02,56.33,56.85,55.62,56.06,282673
2011-03-03,57.52,57.8,56.93,56.93,388773
2011-03-04,56.89,57.66,56.3,57.66,227283
2011-03-07,55.42,57.39,55.0,57.2,509546
2011-03-08,56.61,57.16,54.82,55.51,333848
2011-03-09,56.68,56.97,56.2,56.7,256508
2011-03-10,55.02,56.04,54.86,56.04,327864
2011-03-11,54.96,55.38,54.25,54.35,405362
2011-03-14,54.64,55.26,54.07,54.48,592349
2011-03-15,54.71,55.24,52.8,52.88,479902
2011-03-16,53.76,55.11,53.35,54.69,474642
2011-03-17,53.88,54.62,53.71,54.62,335188
2011-03-18,54.77,55.0499,54.08,54.22,460034
2011-03-21,57.11,57.51,55.49,55.55,523301
2011-03-22,55.76,57.16,55.71,57.11,435996
2011-03-23,55.59,55.91,54.93,55.7,531931
2011-03-24,55.99,56.16,55.28,55.97,347872
2011-03-25,56.14,57.14,55.84,56.04,334410
2011-03-28,56.11,56.82,56.02,56.32,461595
2011-03-29,55.86,56.58,55.79,56.13,585846
2011-03-30,56.9,57.07,53.49,55.19,935385
2011-03-31,58.49,58.6,56.5,56.9,749110
2011-04-01,60.27,60.59,58.7,58.88,815452
2011-04-04,60.32,60.51,59.913,60.29,326343
2011-04-05,60.56,60.72,59.96,60.3,272761
2011-04-06,60.67,60.99,60.31,60.99,340807
2011-04-07,60.91,61.4497,60.55,60.81,580854
2011-04-08,60.24,61.11,59.93,61.11,349787
2011-04-11,59.97,60.61,59.72,60.22,204125
2011-04-12,58.76,59.81,58.67,59.54,288721
2011-04-13,58.47,59.13,57.73,59.02,277570
2011-04-14,57.88,58.07,57.38,57.98,340960
2011-04-15,58.27,58.49,57.73,57.73,511130
2011-04-18,57.52,57.69,56.84,57.32,572639
2011-04-19,57.71,58.14,57.4101,57.86,310125
2011-04-20,58.65,58.92,58.36,58.48,372149
2011-04-21,58.61,58.96,58.23,58.95,350201
2011-04-22,58.61,58.96,58.23,58.95,0
2011-04-25,57.94,58.54,57.77,58.43,281107
2011-04-26,57.91,58.52,57.87,58.23,381036
2011-04-27,58.19,58.37,57.56,57.96,280805
2011-04-28,57.92,58.53,57.84,58.18,157651
2011-04-29,58.8,59.15,58.08,58.08,288371
2011-05-02,58.39,59.54,58.31,59.16,411174
2011-05-03,58.43,59.0,58.18,58.33,565098
2011-05-04,57.67,58.55,57.43,58.43,292270
2011-05-05,57.13,58.22,56.84,57.35,444167
2011-05-06,57.26,58.152,56.65,57.85,214139
2011-05-09,58.28,58.45,56.84,57.16,247009
2011-05-10,59.21,59.37,58.6,58.6,175799
2011-05-11,59.61,60.76,58.88,59.59,559845
2011-05-12,60.18,60.7,59.09,59.48,269366
2011-05-13,59.48,60.4488,58.8,60.21,251182
2011-05-16,58.4,59.7009,58.37,59.04,330792
2011-05-17,58.56,59.12,57.88,58.38,394378
2011-05-18,59.66,59.98,58.73,58.73,278079
2011-05-19,60.05,60.35,59.34,60.0,245798
2011-05-20,59.64,60.16,59.27,59.79,263418
2011-05-23,58.61,58.91,58.23,58.31,367104
2011-05-24,57.93,59.05,57.82,58.67,255921
2011-05-25,58.83,58.92,57.59,57.67,398588
2011-05-26,58.92,59.02,58.22,58.31,354231
2011-05-27,59.78,60.12,59.11,59.11,173225
2011-05-30,59.78,60.12,59.11,59.11,0
2011-05-31,60.96,61.0,59.9,60.39,512750
2011-06-01,58.54,60.94,58.35,60.93,331173
2011-06-02,58.56,58.83,58.1,58.7,331051
2011-06-03,57.55,58.0,57.3,57.5,443459
2011-06-06,56.85,57.71,56.7,57.41,246899
2011-06-07,57.03,57.64,57.03,57.28,257614
2011-06-08,56.81,57.48,56.7,57.0,248238
2011-06-09,57.01,57.24,56.64,57.02,269098
2011-06-10,56.02,56.58,55.72,56.58,343812
2011-06-13,56.19,56.62,55.79,56.09,272431
2011-06-14,57.24,57.51,56.2,56.5,393727
2011-06-15,56.1,56.9,55.72,56.55,373314
2011-06-16,55.95,56.71,55.39,56.12,432233
2011-06-17,56.22,56.7,55.94,56.23,458583
2011-06-20,56.83,57.09,55.97,56.08,261946
2011-06-21,57.85,58.27,57.28,57.34,416267
2011-06-22,55.37,57.4,55.31,57.23,853601
2011-06-23,55.38,55.4,53.07,54.64,808111
2011-06-24,54.67,56.12,54.4,55.7,586702
2011-06-27,55.63,55.66,54.26,54.71,536525
2011-06-28,55.87,56.52,55.53,55.63,386161
2011-06-29,55.26,55.9,54.43,55.9,1325681
2011-06-30,55.78,56.09,55.04,55.26,554566
2011-07-01,55.81,56.17,54.82,55.45,885619
2011-07-04,55.81,56.17,54.82,55.45,0
2011-07-05,55.58,56.0,55.36,55.77,444664
2011-07-06,55.41,55.88,54.88,55.44,390241
2011-07-07,56.46,56.77,55.88,56.15,331652
2011-07-08,56.53,56.69,55.69,55.81,300998
2011-07-11,55.19,55.87,54.83,55.82,310218
2011-07-12,54.59,54.98,54.23,54.92,375840
2011-07-13,54.31,55.3,54.195,55.01,401935
2011-07-14,52.26,54.41,52.18,54.26,586740
2011-07-15,52.33,52.85,51.9,52.58,378302
2011-07-18,50.74,52.02,50.67,52.01,452323
2011-07-19,50.8,51.42,50.32,51.02,963925
2011-07-20,50.53,51.1,50.0,50.86,961652
2011-07-21,51.74,51.84,50.69,50.83,483635
2011-07-22,51.74,51.94,51.25,51.54,361631
2011-07-25,51.5,52.06,50.87,51.06,288345
2011-07-26,50.46,51.5,49.71,51.5,493083
2011-07-27,49.34,50.34,48.8,50.27,648015
2011-07-28,48.51,49.89,48.4,49.37,372784
2011-07-29,48.69,48.81,47.69,47.87,711769
2011-08-01,48.26,49.53,47.3,49.45,457603
2011-08-02,46.61,48.52,46.57,47.79,325913
2011-08-03,47.0,47.39,45.59,46.67,441533
2011-08-04,43.67,46.41,43.62,46.27,644987
2011-08-05,42.77,44.37,41.86,44.18,1034429
2011-08-08,39.3,42.34,39.28,41.14,1029534
2011-08-09,41.73,41.73,38.74,40.19,1138221
2011-08-10,39.25,41.08,39.22,40.6,791734
2011-08-11,41.87,42.49,39.3,39.39,722558
2011-08-12,42.54,42.98,41.24,42.24,550161
2011-08-15,44.4,44.42,42.99,43.03,442061
2011-08-16,43.58,44.15,43.24,43.77,369114
2011-08-17,43.13,44.19,42.79,43.86,149174
2011-08-18,41.47,41.97,40.31,41.63,840202
2011-08-19,41.16,42.39,40.57,40.58,621099
2011-08-22,41.63,42.37,41.2,42.34,319439
2011-08-23,42.78,42.78,40.92,41.89,729419
2011-08-24,44.37,44.47,42.74,42.75,313946
2011-08-25,43.59,45.16,43.47,44.75,469987
2011-08-26,44.76,45.31,42.57,43.25,312765
2011-08-29,46.67,46.71,45.38,45.42,493086
2011-08-30,46.17,46.81,45.69,46.41,553954
2011-08-31,46.04,46.96,45.58,46.53,355177
2011-09-01,44.64,46.66,44.51,45.97,352031
2011-09-02,42.12,43.76,41.91,43.64,439117
2011-09-05,42.12,43.76,41.91,43.64,0
2011-09-06,42.12,42.43,40.36,40.69,429502
2011-09-07,44.09,44.24,42.59,42.94,325107
2011-09-08,43.14,44.22,42.9,43.76,236891
2011-09-09,41.26,42.82,40.98,42.74,334262
2011-09-12,41.22,41.28,40.25,40.79,384150
2011-09-13,42.54,42.69,41.16,41.53,303339
2011-09-14,43.54,44.26,41.32,42.71,399142
2011-09-15,44.19,44.35,42.75,44.13,194212
2011-09-16,43.34,44.22,41.83,44.07,741894
2011-09-19,42.3,42.74,41.52,42.31,413842
2011-09-20,41.16,42.85,41.16,42.55,421482
2011-09-21,39.08,41.32,39.04,41.08,359830
2011-09-22,36.85,37.89,36.445,37.54,823746
2011-09-23,37.08,37.535,36.61,36.78,671261
2011-09-26,37.58,37.71,36.58,37.48,554744
2011-09-27,37.85,39.13,37.5,38.61,792690
2011-09-28,36.59,38.64,36.52,38.07,565584
2011-09-29,37.09,37.83,36.37,37.45,530740
2011-09-30,36.04,37.0,35.99,36.37,547317
2011-10-03,33.97,35.5692,33.95,35.23,870601
2011-10-04,37.73,38.1,33.13,33.64,1129392
2011-10-05,39.95,40.47,36.4,40.32,1155372
2011-10-06,43.76,43.84,40.15,40.19,1292289
2011-10-07,41.91,44.15,41.46,44.1,570159
2011-10-10,43.32,43.38,42.36,43.15,340422
2011-10-11,44.16,44.33,42.8,42.87,580037
2011-10-12,45.7,46.0,44.2,44.41,505916
2011-10-13,45.18,45.51,44.8,45.45,566344
2011-10-14,45.69,45.86,44.84,45.61,233896
2011-10-17,44.06,45.46,43.8,45.2,510430
2011-10-18,45.42,45.72,43.56,44.08,298886
2011-10-19,44.47,45.4292,44.28,45.3,348551
2011-10-20,43.6,44.57,42.59,44.57,439193
2011-10-21,44.1,44.77,43.54,44.57,382833
2011-10-24,46.29,46.53,43.89,44.39,497000
2011-10-25,45.03,45.93,44.66,45.73,351202
2011-10-26,45.78,46.09,44.33,45.92,265767
2011-10-27,48.61,49.86,47.25,47.73,574384
2011-10-28,48.49,50.01,48.29,49.48,358868
2011-10-31,46.3,47.96,46.26,47.52,251309
2011-11-01,44.26,45.99,43.97,45.13,438711
2011-11-02,45.45,45.7,44.41,45.16,230842
2011-11-03,47.38,47.52,45.2,46.4,184097
2011-11-04,46.17,46.72,45.23,46.72,335540
2011-11-07,45.41,46.02,44.61,46.02,416268
2011-11-08,45.83,46.03,44.77,46.0,380229
2011-11-09,43.44,44.63,43.08,44.36,414905
2011-11-10,44.27,44.75,43.6,44.4,257129
2011-11-11,46.14,46.23,44.63,44.86,197396
2011-11-14,45.4,46.1375,44.76,45.76,217650
2011-11-15,46.48,46.83,45.0,45.17,256009
2011-11-16,46.25,47.67,45.8,45.8,278657
2011-11-17,44.95,46.36,44.66,46.05,209323
2011-11-18,45.13,45.56,44.7707,44.94,179874
2011-11-21,44.01,44.57,43.58,44.21,222235
2011-11-22,44.05,44.52,43.57,43.87,182160
2011-11-23,42.8,43.59,42.415,43.35,364699
2011-11-24,42.8,42.8,42.8,42.8,0
2011-11-25,42.96,43.51,42.19,42.49,244524
2011-11-28,45.67,46.21,44.68,44.86,384044
2011-11-29,46.64,47.38,45.43,45.66,599562
2011-11-30,50.25,50.27,48.53,48.64,521068
2011-12-01,49.46,51.39,49.41,49.9,330313
2011-12-02,49.8,51.0,49.68,50.28,213057
2011-12-05,51.12,51.73,50.3821,50.78,276385
2011-12-06,51.24,51.76,50.56,51.11,153035
2011-12-07,51.15,51.48,49.63,50.62,325955
2011-12-08,50.06,50.96,49.94,50.88,399419
2011-12-09,51.36,51.91,49.72,50.13,195035
2011-12-12,50.36,50.46,49.575,50.46,188460
2011-12-13,49.63,51.83,49.56,50.86,467930
2011-12-14,48.52,49.71,48.0,49.5,448537
2011-12-15,48.92,50.17,48.54,49.35,222587
2011-12-16,49.38,50.8,49.03,49.03,447606
2011-12-19,47.98,50.47,47.82,49.82,211130
2011-12-20,50.37,50.91,49.15,49.15,371464
2011-12-21,51.34,51.62,49.93,50.63,151022
2011-12-22,52.01,52.41,51.26,51.41,139725
2011-12-23,52.41,52.49,51.59,52.2,79577
2011-12-26,52.41,52.41,52.41,52.41,0
2011-12-27,52.23,52.73,51.96,52.35,120780
2011-12-28,51.2,52.31,50.58,52.31,202233
2011-12-29,52.61,52.69,51.36,51.46,239513
2011-12-30,53.0,53.28,52.26,52.46,180615
2012-01-02,53.0,53.0,53.0,53.0,0
2012-01-03,53.01,54.79,52.94,54.46,246325
2012-01-04,54.12,54.35,52.32,52.75,192270
2012-01-05,52.62,53.87,51.55,53.87,515316
2012-01-06,50.32,51.94,50.25,51.43,706723
2012-01-09,54.94,57.81,52.25,54.98,1465490
2012-01-10,57.92,58.43,54.84,54.95,1083445
2012-01-11,58.27,58.66,57.31,57.63,539725
2012-01-12,57.97,58.94,57.25,58.35,423715
2012-01-13,56.99,57.98,56.57,56.98,290492
2012-01-16,56.99,56.99,56.99,56.99,0
2012-01-17,57.78,58.25,57.22,58.05,280901
2012-01-18,58.2,58.23,57.02,57.29,436583
2012-01-19,57.75,58.12,57.46,58.07,393988
2012-01-20,57.12,57.84,56.8,57.59,379478
